Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR19509095_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	1.3333333333333333	0.3333333333333333	0.6666666666666666	3.3333333333333335	2.333333333333333	3.666666666666667	8.666666666666664	7.33333333333333	17.33333333333334	189.000000000001	555.3333333333266	693.0000000000089	2152.9999999998613	2029.9999999998176	1846.666666666526	10216.333333334034	19900.66666666579	7237.999999997887	3346.666666667071	2903.333333333536	1990.9999999998265	669.3333333333395	267.6666666666689	219.00000000000185	179.0000000000007	72.66666666666671	17.66666666666667	15.333333333333343	10.333333333333334	7.666666666666663	7.33333333333333	4.333333333333333	4.0	3.0	1.6666666666666665	2.333333333333333	1.6666666666666665	1.0	1.0	1.6666666666666665	1.3333333333333333	1.6666666666666665	0.6666666666666666	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19509095_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	1.3333333333333333	1.3333333333333333	4.0	4.999999999999999	5.999999999999998	13.000000000000005	35.66666666666664	219.66666666666853	5257.999999999688	5884.333333332452	725.6666666666792	344.6666666666645	532.9999999999907	1023.0000000000464	2196.666666666548	6231.999999998802	12352.666666671254	5214.666666666394	1806.3333333332018	1478.999999999943	2307.333333333265	4778.333333333458	3196.0000000003356	641.000000000003	174.00000000000057	72.33333333333339	27.999999999999968	25.33333333333331	46.66666666666672	34.99999999999997	6.999999999999997	4.666666666666666	6.999999999999997	4.0	1.9999999999999998	4.333333333333333	1.6666666666666665	2.6666666666666665	2.333333333333333	1.3333333333333333	1.9999999999999998	0.6666666666666666	1.0	1.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19509096_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.6666666666666666	1.0	1.9999999999999998	5.333333333333332	7.666666666666663	7.666666666666663	11.333333333333336	32.333333333333286	529.3333333333236	1232.6666666666656	1774.6666666665424	5978.333333332366	3337.333333333733	1410.9999999999584	8845.999999998208	12248.000000004396	5494.6666666661395	3544.666666667161	2686.6666666667707	1594.6666666665833	524.9999999999898	187.00000000000094	231.33333333333553	293.3333333333341	110.33333333333285	26.99999999999997	13.666666666666673	14.000000000000007	8.666666666666664	8.666666666666664	7.666666666666663	4.666666666666666	4.333333333333333	3.3333333333333335	1.6666666666666665	1.9999999999999998	1.9999999999999998	1.9999999999999998	3.0	1.0	1.3333333333333333	2.333333333333333	0.6666666666666666	0.6666666666666666	0.0	0.6666666666666666	1.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19509096_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	1.6666666666666665	1.0	1.0	1.3333333333333333	4.333333333333333	9.333333333333332	31.999999999999954	135.3333333333328	2499.6666666666856	2864.333333333518	948.3333333333712	529.9999999999903	867.0000000000286	1062.6666666667043	2633.0000000000796	8713.3333333313	9964.000000000242	3800.6666666672772	2226.333333333228	2258.9999999999095	2912.0000000002065	3479.333333333798	2810.3333333334936	1245.999999999996	381.6666666666624	161.0000000000002	126.99999999999928	39.333333333333336	51.66666666666676	48.000000000000064	13.666666666666673	5.666666666666665	5.333333333333332	4.0	1.6666666666666665	2.333333333333333	1.9999999999999998	0.6666666666666666	0.3333333333333333	0.6666666666666666	2.333333333333333	1.3333333333333333	0.0	0.6666666666666666	1.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19509097_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.6666666666666666	1.3333333333333333	1.3333333333333333	1.0	2.6666666666666665	1.9999999999999998	3.0	6.999999999999997	10.0	17.000000000000007	110.33333333333285	624.6666666666678	810.0000000000222	2306.666666666598	3997.0000000007	1647.333333333238	3354.0000000004075	14986.33333334271	12821.000000005439	7030.9999999980755	4225.000000000628	2248.999999999905	759.3333333333497	159.00000000000014	75.00000000000001	86.33333333333319	64.3333333333335	22.666666666666654	10.666666666666668	11.333333333333336	7.9999999999999964	6.999999999999997	4.666666666666666	4.333333333333333	5.666666666666665	3.666666666666667	2.6666666666666665	2.333333333333333	1.0	1.9999999999999998	1.6666666666666665	1.0	1.0	1.0	0.6666666666666666	0.6666666666666666	1.0	0.0	0.3333333333333333	1.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19509097_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3333333333333333	0.3333333333333333	0.6666666666666666	2.333333333333333	4.333333333333333	6.333333333333331	9.666666666666666	26.66666666666664	153.33333333333331	3368.666666667081	3726.0000000005766	632.6666666666687	390.3333333333286	764.0000000000169	988.0000000000424	2446.6666666666615	7766.666666664073	10779.000000001724	3992.6666666673646	1777.6666666665417	2119.666666666513	3727.000000000577	6974.999999998126	4771.666666666797	640.0000000000028	90.66666666666646	76.33333333333333	45.33333333333338	14.666666666666675	17.000000000000007	12.333333333333337	3.666666666666667	2.6666666666666665	4.333333333333333	4.0	3.0	1.3333333333333333	2.333333333333333	2.6666666666666665	1.3333333333333333	1.9999999999999998	1.9999999999999998	0.0	1.3333333333333333	1.9999999999999998	1.3333333333333333	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19509098_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	1.9999999999999998	3.666666666666667	2.6666666666666665	7.9999999999999964	10.333333333333334	32.333333333333286	597.3333333333313	1409.6666666666254	1853.6666666665244	4098.333333334076	2318.999999999937	1623.6666666665767	8746.999999998028	11217.000000002521	6270.999999998767	5012.999999999911	6501.666666665224	3889.6666666673177	770.6666666666844	289.000000000001	264.6666666666691	211.6666666666683	68.33333333333344	26.333333333333307	12.666666666666671	10.0	8.33333333333333	6.999999999999997	4.999999999999999	4.666666666666666	4.0	4.0	3.0	4.333333333333333	3.666666666666667	3.3333333333333335	1.0	1.0	1.3333333333333333	1.3333333333333333	0.3333333333333333	0.6666666666666666	1.0	0.6666666666666666	1.3333333333333333	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19509098_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	1.0	1.9999999999999998	2.333333333333333	2.6666666666666665	3.0	8.33333333333333	20.999999999999993	144.99999999999974	2642.333333333417	3042.6666666669325	858.0000000000276	567.9999999999947	946.333333333371	1563.333333333257	2640.0000000000828	6507.666666665218	8527.333333330962	3994.6666666673655	2311.9999999999336	2286.6666666665888	3847.6666666672986	8313.666666663907	5207.6666666664005	1116.0000000000255	242.33333333333584	95.66666666666639	45.666666666666714	18.000000000000004	51.66666666666676	55.000000000000114	10.333333333333334	5.666666666666665	4.333333333333333	4.0	1.9999999999999998	2.333333333333333	3.666666666666667	2.333333333333333	2.333333333333333	2.333333333333333	1.6666666666666665	1.6666666666666665	1.3333333333333333	1.0	1.0	0.3333333333333333	1.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19509099_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.0	2.6666666666666665	1.9999999999999998	3.3333333333333335	3.3333333333333335	1.9999999999999998	6.999999999999997	47.66666666666673	288.0000000000011	624.6666666666678	1088.0000000000318	1121.6666666666908	1360.9999999999698	2396.9999999999723	9203.666666665526	11668.000000003341	11358.000000002778	8627.333333331144	4612.333333333609	1989.9999999998267	953.6666666667052	809.6666666666888	510.6666666666551	344.3333333333312	158.33333333333346	60.00000000000015	24.333333333333314	11.000000000000002	4.666666666666666	1.3333333333333333	0.3333333333333333	1.0	1.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
